id,product_nk,style_name,category,gender,material_family,unit_weight_kg,list_price,recycled_content_pct,circularity_score,take_back_eligible,valid_from,valid_to,is_current
2006,669,reality,SLIPPER,MENS,Recycled PET,0.91,226.57,23.13,77,FALSE,2024-01-01,2024-12-31,FALSE
2007,669,card,SNEAKER,MENS,Chrome-free Leather,1.32,135.68,33.91,73,FALSE,2024-12-31,9999-12-31,TRUE
2008,670,science,RUNNING,MENS,Algae Foam,0.82,215.54,93.6,80,FALSE,2023-01-01,2024-01-01,FALSE
2009,670,tree,FORMAL,MENS,Bio-EVA,0.54,58.26,77.0,42,TRUE,2024-01-01,2024-12-31,FALSE
2010,670,cause,SNEAKER,MENS,Hemp Canvas,1.09,109.32,23.32,18,TRUE,2024-12-31,9999-12-31,TRUE
2011,671,enjoy,SNEAKER,WOMENS,Recycled Nylon,1.33,141.12,37.81,36,FALSE,2023-01-01,2024-01-01,FALSE
2012,671,child,RUNNING,KIDS,Cork,1.25,39.25,42.09,71,TRUE,2024-01-01,2024-12-31,FALSE
2013,671,seek,RUNNING,MENS,TENCEL Lyocell,1.0,101.53,44.78,57,FALSE,2024-12-31,9999-12-31,TRUE
2014,672,fund,FORMAL,WOMENS,TENCEL Lyocell,0.86,111.99,69.06,4,TRUE,2023-01-01,2024-01-01,FALSE
2015,672,them,RUNNING,WOMENS,Natural Rubber,0.78,85.32,19.92,75,FALSE,2024-01-01,2024-12-31,FALSE
2016,672,end,SLIPPER,MENS,Recycled Rubber,1.56,131.69,10.99,81,FALSE,2024-12-31,9999-12-31,TRUE
2017,673,sort,RUNNING,MENS,Chrome-free Leather,0.79,49.4,37.1,59,FALSE,2023-01-01,2024-01-01,FALSE
2018,673,threat,SNEAKER,WOMENS,Organic Cotton,0.59,125.84,20.64,38,TRUE,2024-01-01,2024-12-31,FALSE
2019,673,require,SNEAKER,WOMENS,Bio-EVA,1.03,217.49,84.05,97,TRUE,2024-12-31,9999-12-31,TRUE
2020,674,increase,RUNNING,KIDS,Chrome-free Leather,0.92,101.69,33.04,33,FALSE,2023-01-01,2024-01-01,FALSE
2021,674,might,FORMAL,WOMENS,Natural Rubber,1.25,203.97,79.17,39,FALSE,2024-01-01,2024-12-31,FALSE
2022,674,change,RUNNING,KIDS,Recycled Rubber,1.3,89.92,70.57,33,TRUE,2024-12-31,9999-12-31,TRUE
2023,675,participant,RUNNING,WOMENS,Recycled Nylon,1.45,94.4,52.58,86,FALSE,2023-01-01,2024-01-01,FALSE
2024,675,project,BOOT,WOMENS,Natural Rubber,1.11,144.11,12.83,92,TRUE,2024-01-01,2024-12-31,FALSE
2025,675,exist,FORMAL,KIDS,Hemp Canvas,1.04,200.81,52.24,34,TRUE,2024-12-31,9999-12-31,TRUE
2026,676,product,SNEAKER,KIDS,Apple Leather,1.31,132.56,6.12,22,TRUE,2023-01-01,2024-01-01,FALSE
2027,676,join,RUNNING,WOMENS,Bio-EVA,1.48,147.9,19.27,80,FALSE,2024-01-01,2024-12-31,FALSE
2028,676,how,RUNNING,WOMENS,TENCEL Lyocell,0.56,202.33,3.73,1,TRUE,2024-12-31,9999-12-31,TRUE
2029,677,live,SNEAKER,MENS,Bio-EVA,1.51,70.16,61.09,72,TRUE,2023-01-01,2024-01-01,FALSE
2030,677,bag,SNEAKER,UNISEX,Recycled Nylon,0.53,202.54,20.4,59,TRUE,2024-01-01,2024-12-31,FALSE
2031,677,property,RUNNING,WOMENS,Hemp Canvas,0.87,108.46,33.74,86,FALSE,2024-12-31,9999-12-31,TRUE
2032,678,study,SLIPPER,MENS,Cork,1.37,232.77,60.95,8,TRUE,2023-01-01,2024-01-01,FALSE
2033,678,up,RUNNING,WOMENS,Bio-EVA,0.79,120.46,8.46,28,FALSE,2024-01-01,2024-12-31,FALSE
2034,678,specific,BOOT,WOMENS,Natural Rubber,1.47,79.0,40.74,85,FALSE,2024-12-31,9999-12-31,TRUE
2035,679,better,SNEAKER,WOMENS,Bio-EVA,0.75,94.68,20.79,13,TRUE,2023-01-01,2024-01-01,FALSE
2036,679,interesting,SNEAKER,MENS,Algae Foam,1.01,184.56,80.1,50,FALSE,2024-01-01,2024-12-31,FALSE
2037,679,myself,RUNNING,WOMENS,Algae Foam,1.48,238.4,31.38,90,FALSE,2024-12-31,9999-12-31,TRUE
2038,680,so,BOOT,WOMENS,TENCEL Lyocell,1.55,71.13,80.47,11,FALSE,2023-01-01,2024-01-01,FALSE
2039,680,fall,SLIPPER,MENS,Bio-EVA,0.96,78.55,3.75,26,FALSE,2024-01-01,2024-12-31,FALSE
2040,680,run,SNEAKER,WOMENS,TENCEL Lyocell,1.4,237.92,16.34,71,FALSE,2024-12-31,9999-12-31,TRUE
2041,681,would,SNEAKER,MENS,Natural Rubber,1.3,192.26,75.39,97,TRUE,2023-01-01,2024-01-01,FALSE
2042,681,understand,SNEAKER,MENS,Organic Cotton,1.35,40.96,1.62,42,TRUE,2024-01-01,2024-12-31,FALSE
2043,681,home,SLIPPER,WOMENS,Recycled Nylon,0.68,85.09,25.36,59,TRUE,2024-12-31,9999-12-31,TRUE
2044,682,look,SANDAL,WOMENS,Recycled Nylon,1.34,115.69,81.58,56,FALSE,2023-01-01,2024-01-01,FALSE
2045,682,method,SNEAKER,MENS,Recycled Rubber,1.3,105.19,89.86,7,TRUE,2024-01-01,2024-12-31,FALSE
2046,682,generation,BOOT,WOMENS,Recycled PET,1.48,230.15,73.47,71,FALSE,2024-12-31,9999-12-31,TRUE
2047,683,party,SANDAL,WOMENS,Recycled PET,0.73,231.76,79.24,5,TRUE,2023-01-01,2024-01-01,FALSE
2048,683,able,SNEAKER,WOMENS,Apple Leather,1.1,194.69,99.94,98,TRUE,2024-01-01,2024-12-31,FALSE
2049,683,trouble,RUNNING,WOMENS,Organic Cotton,1.36,100.46,88.11,7,TRUE,2024-12-31,9999-12-31,TRUE
2050,684,staff,FORMAL,MENS,TENCEL Lyocell,1.19,153.76,72.96,13,FALSE,2023-01-01,2024-01-01,FALSE
2051,684,throw,RUNNING,MENS,Cork,1.39,125.92,62.23,76,FALSE,2024-01-01,2024-12-31,FALSE
2052,684,significant,SNEAKER,WOMENS,Chrome-free Leather,1.17,86.75,87.24,56,TRUE,2024-12-31,9999-12-31,TRUE
2053,685,better,BOOT,MENS,Chrome-free Leather,1.45,52.46,15.56,76,TRUE,2023-01-01,2024-01-01,FALSE
2054,685,side,SLIPPER,UNISEX,Chrome-free Leather,0.87,151.09,71.26,64,FALSE,2024-01-01,2024-12-31,FALSE
2055,685,low,SNEAKER,WOMENS,Natural Rubber,0.63,159.41,94.05,23,TRUE,2024-12-31,9999-12-31,TRUE
2056,686,prove,SNEAKER,KIDS,Organic Cotton,0.95,146.84,23.57,44,FALSE,2023-01-01,2024-01-01,FALSE
2057,686,red,BOOT,UNISEX,Hemp Canvas,0.46,231.43,97.6,9,TRUE,2024-01-01,2024-12-31,FALSE
2058,686,save,SNEAKER,UNISEX,Bio-EVA,0.44,171.15,22.55,19,TRUE,2024-12-31,9999-12-31,TRUE
2059,687,help,BOOT,MENS,Bio-EVA,0.83,164.62,73.52,97,TRUE,2023-01-01,2024-01-01,FALSE
2060,687,to,SNEAKER,WOMENS,Recycled Nylon,1.53,196.17,24.98,71,TRUE,2024-01-01,2024-12-31,FALSE
2061,687,at,SNEAKER,WOMENS,Bio-EVA,0.57,117.89,37.69,41,FALSE,2024-12-31,9999-12-31,TRUE
2062,688,stuff,SNEAKER,UNISEX,Chrome-free Leather,1.55,229.84,74.0,0,FALSE,2023-01-01,2024-01-01,FALSE
2063,688,nor,SANDAL,WOMENS,Bio-EVA,0.76,223.21,83.35,39,FALSE,2024-01-01,2024-12-31,FALSE
2064,688,information,RUNNING,MENS,Algae Foam,0.8,95.9,2.08,21,TRUE,2024-12-31,9999-12-31,TRUE
2065,689,discover,RUNNING,MENS,TENCEL Lyocell,1.22,53.99,76.61,40,TRUE,2023-01-01,2024-01-01,FALSE
2066,689,laugh,BOOT,MENS,Recycled Rubber,1.48,122.42,63.47,26,TRUE,2024-01-01,2024-12-31,FALSE
2067,689,thank,FORMAL,UNISEX,Chrome-free Leather,0.72,133.99,49.8,40,FALSE,2024-12-31,9999-12-31,TRUE
2068,690,development,SNEAKER,WOMENS,Organic Cotton,0.9,225.02,34.93,10,TRUE,2023-01-01,2024-01-01,FALSE
2069,690,miss,BOOT,WOMENS,Chrome-free Leather,1.27,72.11,59.25,14,TRUE,2024-01-01,2024-12-31,FALSE
2070,690,executive,FORMAL,KIDS,TENCEL Lyocell,0.66,70.84,31.77,96,FALSE,2024-12-31,9999-12-31,TRUE
2071,691,future,BOOT,WOMENS,Natural Rubber,1.2,209.6,64.58,22,FALSE,2023-01-01,2024-01-01,FALSE
2072,691,them,SANDAL,MENS,Apple Leather,0.45,118.17,33.52,33,FALSE,2024-01-01,2024-12-31,FALSE
2073,691,federal,SNEAKER,MENS,Chrome-free Leather,0.63,191.01,22.3,68,FALSE,2024-12-31,9999-12-31,TRUE
2074,692,green,SNEAKER,WOMENS,Algae Foam,1.42,186.92,15.7,82,TRUE,2023-01-01,2024-01-01,FALSE
2075,692,officer,FORMAL,WOMENS,TENCEL Lyocell,1.34,117.14,29.61,84,FALSE,2024-01-01,2024-12-31,FALSE
2076,692,participant,SNEAKER,MENS,Organic Cotton,0.92,126.6,49.95,51,TRUE,2024-12-31,9999-12-31,TRUE
2077,693,case,SNEAKER,UNISEX,Organic Cotton,0.79,155.82,5.85,39,FALSE,2023-01-01,2024-01-01,FALSE
2078,693,others,SANDAL,UNISEX,Hemp Canvas,0.45,120.54,57.0,64,FALSE,2024-01-01,2024-12-31,FALSE
2079,693,together,RUNNING,MENS,Cork,1.4,148.36,77.59,49,FALSE,2024-12-31,9999-12-31,TRUE
2080,694,memory,SNEAKER,UNISEX,Hemp Canvas,1.33,63.94,43.53,16,TRUE,2023-01-01,2024-01-01,FALSE
2081,694,story,BOOT,WOMENS,Organic Cotton,1.52,208.82,17.9,24,TRUE,2024-01-01,2024-12-31,FALSE
2082,694,gun,RUNNING,WOMENS,Bio-EVA,1.13,150.7,79.58,14,TRUE,2024-12-31,9999-12-31,TRUE
2083,695,wall,RUNNING,MENS,Recycled Nylon,1.33,186.0,11.19,60,FALSE,2023-01-01,2024-01-01,FALSE
2084,695,rest,RUNNING,UNISEX,Chrome-free Leather,1.13,244.12,27.77,88,FALSE,2024-01-01,2024-12-31,FALSE
2085,695,sound,BOOT,MENS,Natural Rubber,1.28,43.18,21.93,55,TRUE,2024-12-31,9999-12-31,TRUE
2086,696,anything,SNEAKER,MENS,Natural Rubber,0.4,40.13,93.62,95,TRUE,2023-01-01,2024-01-01,FALSE
2087,696,any,RUNNING,MENS,Natural Rubber,0.52,106.57,4.64,22,TRUE,2024-01-01,2024-12-31,FALSE
2088,696,bit,FORMAL,UNISEX,Algae Foam,0.4,113.61,68.91,53,FALSE,2024-12-31,9999-12-31,TRUE
2089,697,produce,BOOT,MENS,Algae Foam,1.13,51.52,39.81,89,TRUE,2023-01-01,2024-01-01,FALSE
2090,697,step,SANDAL,UNISEX,Apple Leather,1.43,76.24,55.58,26,FALSE,2024-01-01,2024-12-31,FALSE
2091,697,think,RUNNING,UNISEX,Hemp Canvas,1.46,81.81,81.46,52,FALSE,2024-12-31,9999-12-31,TRUE
2092,698,machine,SNEAKER,WOMENS,Organic Cotton,1.16,152.89,81.13,98,TRUE,2023-01-01,2024-01-01,FALSE
2093,698,admit,RUNNING,WOMENS,Cork,0.77,202.16,0.08,9,TRUE,2024-01-01,2024-12-31,FALSE
2094,698,capital,BOOT,UNISEX,Natural Rubber,0.67,166.84,9.91,69,FALSE,2024-12-31,9999-12-31,TRUE
2095,699,woman,SANDAL,WOMENS,Recycled Nylon,0.95,165.02,85.61,67,TRUE,2023-01-01,2024-01-01,FALSE
2096,699,toward,SANDAL,UNISEX,Apple Leather,0.42,239.06,48.23,49,TRUE,2024-01-01,2024-12-31,FALSE
2097,699,coach,SNEAKER,UNISEX,Hemp Canvas,1.39,74.08,63.48,68,FALSE,2024-12-31,9999-12-31,TRUE
2098,700,let,FORMAL,UNISEX,Natural Rubber,0.49,65.76,60.67,52,TRUE,2023-01-01,2024-01-01,FALSE
2099,700,loss,FORMAL,MENS,Chrome-free Leather,1.11,160.71,53.32,31,FALSE,2024-01-01,2024-12-31,FALSE
2100,700,a,SNEAKER,MENS,Natural Rubber,1.21,247.04,82.19,19,FALSE,2024-12-31,9999-12-31,TRUE
2101,701,later,RUNNING,MENS,TENCEL Lyocell,1.04,199.38,61.16,45,FALSE,2023-01-01,2024-01-01,FALSE
2102,701,degree,SNEAKER,WOMENS,Natural Rubber,1.14,163.57,89.11,20,TRUE,2024-01-01,2024-12-31,FALSE
2103,701,risk,SNEAKER,WOMENS,Cork,1.16,199.44,73.82,17,FALSE,2024-12-31,9999-12-31,TRUE
2104,702,where,BOOT,MENS,Recycled Rubber,0.57,168.64,42.31,38,TRUE,2023-01-01,2024-01-01,FALSE
2105,702,cause,RUNNING,MENS,Cork,1.07,155.18,59.53,39,FALSE,2024-01-01,2024-12-31,FALSE
2106,702,us,RUNNING,MENS,Hemp Canvas,1.42,98.69,27.58,65,TRUE,2024-12-31,9999-12-31,TRUE
2107,703,rate,BOOT,MENS,Bio-EVA,0.89,89.93,83.89,66,FALSE,2023-01-01,2024-01-01,FALSE
2108,703,five,RUNNING,MENS,Algae Foam,1.37,61.43,38.08,99,FALSE,2024-01-01,2024-12-31,FALSE
2109,703,cold,SNEAKER,WOMENS,Recycled PET,1.13,178.21,51.48,50,FALSE,2024-12-31,9999-12-31,TRUE
2110,704,two,RUNNING,WOMENS,Recycled Nylon,1.58,73.45,13.95,58,TRUE,2023-01-01,2024-01-01,FALSE
2111,704,worker,RUNNING,MENS,Recycled Nylon,0.42,153.32,27.06,32,TRUE,2024-01-01,2024-12-31,FALSE
2112,704,under,SNEAKER,WOMENS,Algae Foam,1.05,155.66,87.49,5,TRUE,2024-12-31,9999-12-31,TRUE
2113,705,eye,RUNNING,UNISEX,Algae Foam,1.14,193.75,26.19,95,FALSE,2023-01-01,2024-01-01,FALSE
2114,705,better,BOOT,MENS,Recycled Nylon,0.42,233.35,44.71,47,FALSE,2024-01-01,2024-12-31,FALSE
2115,705,real,SNEAKER,WOMENS,Hemp Canvas,1.26,198.55,40.33,75,FALSE,2024-12-31,9999-12-31,TRUE
2116,706,herself,SANDAL,WOMENS,Natural Rubber,1.49,238.57,38.74,12,FALSE,2023-01-01,2024-01-01,FALSE
2117,706,enough,SANDAL,WOMENS,Cork,1.05,216.38,99.05,55,TRUE,2024-01-01,2024-12-31,FALSE
2118,706,beautiful,SNEAKER,UNISEX,Recycled Nylon,1.49,176.26,53.08,20,TRUE,2024-12-31,9999-12-31,TRUE
2119,707,hot,BOOT,WOMENS,Organic Cotton,1.3,128.82,88.86,15,TRUE,2023-01-01,2024-01-01,FALSE
2120,707,red,SNEAKER,WOMENS,Apple Leather,0.7,165.31,93.81,50,TRUE,2024-01-01,2024-12-31,FALSE
2121,707,well,BOOT,KIDS,Algae Foam,1.51,210.89,37.42,38,FALSE,2024-12-31,9999-12-31,TRUE
2122,708,range,RUNNING,UNISEX,Organic Cotton,0.79,111.28,59.74,61,TRUE,2023-01-01,2024-01-01,FALSE
2123,708,company,FORMAL,UNISEX,Natural Rubber,1.43,65.23,0.79,30,TRUE,2024-01-01,2024-12-31,FALSE
2124,708,area,BOOT,MENS,Cork,0.44,143.77,48.04,49,TRUE,2024-12-31,9999-12-31,TRUE
2125,709,individual,SNEAKER,UNISEX,Chrome-free Leather,0.67,130.79,17.07,29,FALSE,2023-01-01,2024-01-01,FALSE
2126,709,process,RUNNING,MENS,Recycled PET,0.56,108.93,34.77,13,TRUE,2024-01-01,2024-12-31,FALSE
2127,709,focus,SANDAL,UNISEX,Recycled PET,1.29,121.82,65.84,11,FALSE,2024-12-31,9999-12-31,TRUE
2128,710,she,SNEAKER,MENS,Cork,1.51,173.42,63.33,59,TRUE,2023-01-01,2024-01-01,FALSE
2129,710,scene,RUNNING,WOMENS,Recycled Rubber,1.28,168.67,55.57,91,FALSE,2024-01-01,2024-12-31,FALSE
2130,710,someone,BOOT,WOMENS,Recycled Rubber,0.77,182.07,34.63,91,FALSE,2024-12-31,9999-12-31,TRUE
2131,711,east,SNEAKER,WOMENS,Algae Foam,0.99,168.14,44.86,7,TRUE,2023-01-01,2024-01-01,FALSE
2132,711,laugh,SNEAKER,UNISEX,Recycled PET,0.77,58.48,44.82,39,TRUE,2024-01-01,2024-12-31,FALSE
2133,711,reality,SNEAKER,MENS,Natural Rubber,1.33,101.49,87.38,93,FALSE,2024-12-31,9999-12-31,TRUE
2134,712,benefit,SANDAL,WOMENS,TENCEL Lyocell,0.95,113.85,30.03,73,TRUE,2023-01-01,2024-01-01,FALSE
2135,712,score,SNEAKER,UNISEX,Recycled Rubber,0.44,87.59,51.05,3,TRUE,2024-01-01,2024-12-31,FALSE
2136,712,beyond,SNEAKER,WOMENS,Recycled PET,1.35,183.56,23.96,82,FALSE,2024-12-31,9999-12-31,TRUE
2137,713,ability,BOOT,WOMENS,Apple Leather,1.02,145.27,88.96,71,TRUE,2023-01-01,2024-01-01,FALSE
2138,713,different,SANDAL,MENS,Cork,0.41,212.71,43.48,40,FALSE,2024-01-01,2024-12-31,FALSE
2139,713,me,RUNNING,WOMENS,Hemp Canvas,0.89,213.66,21.27,41,FALSE,2024-12-31,9999-12-31,TRUE
2140,714,bank,RUNNING,UNISEX,Algae Foam,0.52,157.55,10.74,54,FALSE,2023-01-01,2024-01-01,FALSE
2141,714,cause,SNEAKER,WOMENS,Chrome-free Leather,0.51,139.63,74.23,20,FALSE,2024-01-01,2024-12-31,FALSE
2142,714,personal,RUNNING,KIDS,Apple Leather,0.67,209.86,13.66,77,FALSE,2024-12-31,9999-12-31,TRUE
2143,715,draw,FORMAL,MENS,Cork,1.57,110.71,60.96,73,FALSE,2023-01-01,2024-01-01,FALSE
2144,715,natural,SNEAKER,WOMENS,Recycled PET,1.11,110.46,22.79,2,FALSE,2024-01-01,2024-12-31,FALSE
2145,715,response,SNEAKER,KIDS,Hemp Canvas,0.6,186.9,54.03,52,FALSE,2024-12-31,9999-12-31,TRUE
2146,716,light,SNEAKER,WOMENS,Recycled Rubber,0.87,193.59,51.46,66,TRUE,2023-01-01,2024-01-01,FALSE
2147,716,act,SANDAL,UNISEX,Hemp Canvas,1.27,161.4,43.8,71,FALSE,2024-01-01,2024-12-31,FALSE
2148,716,across,RUNNING,UNISEX,Cork,1.16,158.91,75.42,16,FALSE,2024-12-31,9999-12-31,TRUE
2149,717,safe,SANDAL,UNISEX,Recycled PET,0.57,131.63,58.38,93,FALSE,2023-01-01,2024-01-01,FALSE
2150,717,gun,BOOT,MENS,Recycled Rubber,0.49,67.91,52.88,24,FALSE,2024-01-01,2024-12-31,FALSE
2151,717,technology,FORMAL,MENS,Recycled PET,0.42,107.91,58.06,38,FALSE,2024-12-31,9999-12-31,TRUE
2152,718,camera,SNEAKER,WOMENS,Organic Cotton,0.72,233.45,42.55,97,FALSE,2023-01-01,2024-01-01,FALSE
2153,718,trade,RUNNING,MENS,Algae Foam,0.5,191.49,63.82,26,FALSE,2024-01-01,2024-12-31,FALSE
2154,718,knowledge,RUNNING,MENS,Algae Foam,1.33,160.41,60.98,62,FALSE,2024-12-31,9999-12-31,TRUE
2155,719,rule,SNEAKER,KIDS,Chrome-free Leather,0.41,211.42,73.79,79,FALSE,2023-01-01,2024-01-01,FALSE
2156,719,cause,FORMAL,UNISEX,Algae Foam,1.42,214.01,44.53,73,TRUE,2024-01-01,2024-12-31,FALSE
2157,719,mean,RUNNING,MENS,Cork,0.91,82.62,82.31,47,TRUE,2024-12-31,9999-12-31,TRUE
2158,720,avoid,SANDAL,WOMENS,Algae Foam,1.3,197.45,46.47,95,TRUE,2023-01-01,2024-01-01,FALSE
2159,720,drop,SANDAL,WOMENS,Organic Cotton,0.87,195.69,12.15,73,TRUE,2024-01-01,2024-12-31,FALSE
2160,720,identify,BOOT,WOMENS,Apple Leather,1.04,218.09,98.48,39,TRUE,2024-12-31,9999-12-31,TRUE
2161,721,behind,FORMAL,WOMENS,Natural Rubber,0.91,159.53,69.01,41,FALSE,2023-01-01,2024-01-01,FALSE
2162,721,side,SANDAL,UNISEX,Hemp Canvas,0.45,107.83,87.93,38,TRUE,2024-01-01,2024-12-31,FALSE
2163,721,sure,RUNNING,MENS,Recycled Nylon,1.52,205.97,53.09,26,TRUE,2024-12-31,9999-12-31,TRUE
2164,722,blue,RUNNING,KIDS,Recycled PET,1.23,146.03,59.96,72,TRUE,2023-01-01,2024-01-01,FALSE
2165,722,board,RUNNING,UNISEX,Recycled PET,0.41,109.11,32.18,96,FALSE,2024-01-01,2024-12-31,FALSE
2166,722,form,RUNNING,MENS,Apple Leather,0.94,90.73,65.07,49,FALSE,2024-12-31,9999-12-31,TRUE
2167,723,hold,SNEAKER,MENS,Natural Rubber,0.82,223.22,10.13,37,TRUE,2023-01-01,2024-01-01,FALSE
2168,723,upon,SLIPPER,MENS,Recycled Rubber,1.41,230.31,47.15,23,TRUE,2024-01-01,2024-12-31,FALSE
2169,723,firm,FORMAL,MENS,Cork,1.32,118.42,0.47,31,TRUE,2024-12-31,9999-12-31,TRUE
2170,724,certain,RUNNING,MENS,Bio-EVA,0.48,187.01,41.22,4,FALSE,2023-01-01,2024-01-01,FALSE
2171,724,idea,BOOT,MENS,Apple Leather,0.79,226.25,33.48,81,FALSE,2024-01-01,2024-12-31,FALSE
2172,724,staff,RUNNING,WOMENS,Apple Leather,1.56,46.87,66.93,69,TRUE,2024-12-31,9999-12-31,TRUE
2173,725,tax,RUNNING,WOMENS,Bio-EVA,0.98,82.79,13.43,65,FALSE,2023-01-01,2024-01-01,FALSE
2174,725,some,SNEAKER,WOMENS,Bio-EVA,0.54,197.55,22.99,40,FALSE,2024-01-01,2024-12-31,FALSE
2175,725,two,FORMAL,MENS,Algae Foam,0.45,143.01,26.01,96,FALSE,2024-12-31,9999-12-31,TRUE
2176,726,cell,BOOT,MENS,Apple Leather,1.5,158.63,17.31,68,FALSE,2023-01-01,2024-01-01,FALSE
2177,726,put,SNEAKER,MENS,Cork,0.72,106.18,96.09,14,FALSE,2024-01-01,2024-12-31,FALSE
2178,726,research,SNEAKER,UNISEX,Bio-EVA,1.3,134.27,84.59,15,TRUE,2024-12-31,9999-12-31,TRUE
2179,727,character,FORMAL,WOMENS,Apple Leather,1.37,240.57,98.51,100,TRUE,2023-01-01,2024-01-01,FALSE
2180,727,authority,RUNNING,UNISEX,Bio-EVA,1.27,213.09,20.31,26,FALSE,2024-01-01,2024-12-31,FALSE
2181,727,nice,SANDAL,UNISEX,Algae Foam,0.65,137.68,65.19,45,FALSE,2024-12-31,9999-12-31,TRUE
2182,728,order,SNEAKER,WOMENS,Chrome-free Leather,1.31,133.4,82.94,12,TRUE,2023-01-01,2024-01-01,FALSE
2183,728,across,SNEAKER,WOMENS,Recycled Nylon,1.53,112.31,51.27,81,FALSE,2024-01-01,2024-12-31,FALSE
2184,728,poor,SLIPPER,WOMENS,Organic Cotton,0.56,94.55,16.69,5,FALSE,2024-12-31,9999-12-31,TRUE
2185,729,rate,SNEAKER,UNISEX,Recycled Nylon,0.68,56.85,3.49,83,TRUE,2023-01-01,2024-01-01,FALSE
2186,729,community,RUNNING,WOMENS,TENCEL Lyocell,0.48,50.89,69.01,88,FALSE,2024-01-01,2024-12-31,FALSE
2187,729,less,SANDAL,WOMENS,Natural Rubber,0.72,248.54,24.02,70,FALSE,2024-12-31,9999-12-31,TRUE
2188,730,have,SNEAKER,MENS,Recycled Rubber,0.52,172.2,14.44,96,TRUE,2023-01-01,2024-01-01,FALSE
2189,730,seven,SLIPPER,WOMENS,Hemp Canvas,1.07,70.71,38.98,32,FALSE,2024-01-01,2024-12-31,FALSE
2190,730,different,BOOT,WOMENS,Natural Rubber,0.49,143.16,29.85,18,TRUE,2024-12-31,9999-12-31,TRUE
2191,731,production,SNEAKER,UNISEX,Hemp Canvas,1.21,75.2,9.97,68,FALSE,2023-01-01,2024-01-01,FALSE
2192,731,smile,SNEAKER,WOMENS,Chrome-free Leather,0.92,183.38,21.51,60,TRUE,2024-01-01,2024-12-31,FALSE
2193,731,civil,RUNNING,MENS,Recycled Rubber,0.47,234.29,77.9,4,FALSE,2024-12-31,9999-12-31,TRUE
2194,732,wide,SANDAL,WOMENS,Recycled Nylon,0.9,67.46,57.12,25,TRUE,2023-01-01,2024-01-01,FALSE
2195,732,its,RUNNING,WOMENS,Chrome-free Leather,0.97,104.73,5.99,63,TRUE,2024-01-01,2024-12-31,FALSE
2196,732,power,RUNNING,UNISEX,Apple Leather,0.43,135.89,61.53,11,TRUE,2024-12-31,9999-12-31,TRUE
2197,733,right,SANDAL,MENS,Natural Rubber,0.51,81.88,81.3,72,TRUE,2023-01-01,2024-01-01,FALSE
2198,733,level,RUNNING,UNISEX,Recycled Rubber,0.99,77.98,2.5,32,TRUE,2024-01-01,2024-12-31,FALSE
2199,733,trade,FORMAL,UNISEX,Hemp Canvas,1.35,248.75,11.1,21,FALSE,2024-12-31,9999-12-31,TRUE
2200,734,director,SLIPPER,WOMENS,Recycled Nylon,0.95,103.34,40.71,18,FALSE,2023-01-01,2024-01-01,FALSE
2201,734,before,SANDAL,WOMENS,TENCEL Lyocell,1.48,77.57,14.42,82,TRUE,2024-01-01,2024-12-31,FALSE
2202,734,watch,SNEAKER,WOMENS,Recycled Nylon,0.72,56.28,95.43,85,FALSE,2024-12-31,9999-12-31,TRUE
2203,735,black,BOOT,WOMENS,TENCEL Lyocell,1.36,138.64,18.03,78,TRUE,2023-01-01,2024-01-01,FALSE
2204,735,challenge,BOOT,MENS,Recycled Rubber,0.78,86.18,13.05,52,TRUE,2024-01-01,2024-12-31,FALSE
2205,735,soldier,RUNNING,UNISEX,Hemp Canvas,0.43,242.84,13.39,44,FALSE,2024-12-31,9999-12-31,TRUE
2206,736,candidate,RUNNING,MENS,Organic Cotton,0.44,61.21,57.5,14,TRUE,2023-01-01,2024-01-01,FALSE
2207,736,perform,FORMAL,MENS,Recycled Nylon,0.6,129.27,88.08,96,FALSE,2024-01-01,2024-12-31,FALSE
2208,736,show,SANDAL,UNISEX,Recycled Nylon,0.71,155.76,79.12,65,FALSE,2024-12-31,9999-12-31,TRUE
2209,737,if,SNEAKER,MENS,Apple Leather,1.49,144.04,26.92,58,TRUE,2023-01-01,2024-01-01,FALSE
2210,737,have,RUNNING,WOMENS,TENCEL Lyocell,1.07,57.6,56.46,73,TRUE,2024-01-01,2024-12-31,FALSE
2211,737,laugh,SNEAKER,UNISEX,Organic Cotton,0.92,48.16,40.37,94,FALSE,2024-12-31,9999-12-31,TRUE
2212,738,forward,RUNNING,UNISEX,Recycled Nylon,1.57,121.54,96.19,80,TRUE,2023-01-01,2024-01-01,FALSE
2213,738,strong,SNEAKER,WOMENS,Natural Rubber,1.05,146.07,27.04,5,FALSE,2024-01-01,2024-12-31,FALSE
2214,738,challenge,SNEAKER,MENS,Algae Foam,0.78,129.66,14.8,1,TRUE,2024-12-31,9999-12-31,TRUE
2215,739,end,SLIPPER,WOMENS,Hemp Canvas,1.22,194.93,86.62,45,FALSE,2023-01-01,2024-01-01,FALSE
2216,739,factor,SNEAKER,WOMENS,Natural Rubber,0.47,42.82,51.9,31,FALSE,2024-01-01,2024-12-31,FALSE
2217,739,quite,SANDAL,KIDS,Cork,1.11,167.56,0.34,66,FALSE,2024-12-31,9999-12-31,TRUE
2218,740,become,SANDAL,KIDS,Organic Cotton,0.54,206.65,2.31,11,TRUE,2023-01-01,2024-01-01,FALSE
