order_line_id,dim_date_id,dim_customer_id,dim_product_id,dim_supplier_id,dim_factory_id,dim_ship_mode_id,order_ts,channel,quantity,unit_price,discount,line_revenue,embodied_co2e_kg_per_unit,transport_co2e_kg_per_unit,packaging_waste_kg_per_unit,manufacturing_waste_kg_per_unit,line_co2e_kg,line_waste_kg,co2e_per_revenue_dollar,offset_purchased,return_flag
25307,37,3350,2334,144,12,2,2025-02-06 16:31:20,WEB,1,231.17,0.33,154.88,17.6782,0.0763,0.23,0.18,17.754,0.41,0.1146,TRUE,NONE
25308,146,3457,774,258,39,5,2025-05-26 19:46:25,WEB,3,96.88,0.16,244.14,8.3233,0.0024,0.25,0.27,24.977,1.56,0.1023,FALSE,NONE
25309,176,1106,210,312,1,6,2025-06-25 14:41:11,APP,3,98.22,0.06,276.98,18.6966,0.0,0.03,0.41,56.09,1.32,0.2025,TRUE,NONE
25310,527,2946,2286,30,22,5,2026-06-11 12:53:16,MARKETPLACE,2,164.47,0.16,276.31,7.2954,0.0028,0.24,0.57,14.596,1.62,0.0528,TRUE,EXCHANGED
25311,424,1133,2289,165,15,5,2026-02-28 07:26:06,WEB,1,70.14,0.09,63.83,31.7627,0.0018,0.24,0.19,31.764,0.43,0.4976,TRUE,EXCHANGED
25312,372,2051,603,324,10,3,2026-01-07 17:18:25,WEB,4,211.64,0.01,838.09,6.183,0.6072,0.04,0.5,27.161,2.16,0.0324,FALSE,NONE
25313,498,2262,786,288,13,6,2026-05-13 13:27:05,WHOLESALE,3,116.24,0.34,230.16,2.0299,0.0,0.06,0.22,6.09,0.84,0.0265,TRUE,NONE
25314,164,2539,1401,111,16,3,2025-06-13 17:50:52,APP,1,247.66,0.01,245.18,6.2301,1.4124,0.22,0.13,7.642,0.35,0.0312,TRUE,NONE
25315,430,2561,1380,189,14,5,2026-03-06 13:01:47,WEB,4,174.04,0.32,473.39,13.6635,0.0019,0.21,0.55,54.662,3.04,0.1155,FALSE,NONE
25316,235,893,69,444,24,6,2025-08-23 08:17:48,WEB,4,122.44,0.29,347.73,7.9405,0.0,0.12,0.27,31.762,1.56,0.0913,TRUE,NONE
25317,290,2768,2289,6,14,3,2025-10-17 16:00:57,MARKETPLACE,3,218.63,0.16,550.95,8.7942,1.3728,0.12,0.27,30.501,1.17,0.0554,FALSE,NONE
25318,164,1784,252,36,9,5,2025-06-13 06:21:20,APP,1,81.44,0.02,79.81,7.6882,0.0012,0.2,0.52,7.689,0.72,0.0963,TRUE,NONE
25319,279,597,855,267,17,3,2025-10-06 18:36:29,RETAIL,3,105.8,0.09,288.83,11.0089,1.386,0.09,0.29,37.185,1.14,0.1287,TRUE,NONE
25320,26,4716,2232,12,39,2,2025-01-26 12:56:39,APP,4,211.42,0.29,600.43,3.0925,0.1642,0.16,0.47,13.027,2.52,0.0217,FALSE,RETURNED
25321,43,3462,1212,114,27,3,2025-02-12 04:49:48,WEB,3,193.62,0.09,528.58,7.2925,1.7028,0.01,0.16,26.986,0.51,0.0511,TRUE,NONE
25322,98,1749,1617,81,29,3,2025-04-08 07:15:41,RETAIL,2,148.89,0.28,214.4,2.8985,1.4916,0.25,0.53,8.78,1.56,0.041,TRUE,RETURNED
25323,76,885,1893,327,22,2,2025-03-17 07:46:22,APP,2,214.37,0.35,278.68,14.8053,0.2102,0.16,0.04,30.031,0.4,0.1078,FALSE,NONE
25324,244,3982,1893,120,23,5,2025-09-01 19:00:18,APP,2,85.76,0.21,135.5,33.6972,0.0026,0.15,0.16,67.4,0.62,0.4974,TRUE,NONE
25325,516,1032,675,63,16,3,2026-05-31 05:04:02,APP,4,160.37,0.16,538.84,44.7915,1.7556,0.15,0.08,186.188,0.92,0.3455,TRUE,NONE
25326,320,649,657,189,11,1,2025-11-16 12:30:17,WEB,3,207.56,0.19,504.37,15.4223,12.978,0.25,0.21,85.201,1.38,0.1689,FALSE,NONE
25327,187,2657,651,444,34,5,2025-07-06 07:45:05,WHOLESALE,3,129.21,0.31,267.46,6.771,0.0024,0.06,0.03,20.32,0.27,0.076,TRUE,NONE
25328,422,3328,1680,330,26,4,2026-02-26 18:58:54,APP,4,101.29,0.27,295.77,6.0843,0.252,0.25,0.31,25.345,2.24,0.0857,FALSE,NONE
25329,154,465,1413,276,29,1,2025-06-03 23:57:03,APP,4,82.65,0.19,267.79,3.9793,5.544,0.14,0.58,38.093,2.88,0.1422,TRUE,RETURNED
25330,313,3130,1893,234,31,3,2025-11-09 22:57:42,WEB,4,200.65,0.16,674.18,5.0954,1.9272,0.03,0.37,28.09,1.6,0.0417,TRUE,RETURNED
25331,294,3122,1194,345,22,5,2025-10-21 06:35:50,WEB,1,116.7,0.3,81.69,3.0089,0.0009,0.03,0.26,3.01,0.29,0.0368,FALSE,EXCHANGED
25332,323,829,261,372,10,1,2025-11-19 17:30:59,RETAIL,1,61.62,0.1,55.46,8.0783,13.356,0.18,0.23,21.434,0.41,0.3865,FALSE,RETURNED
25333,440,2544,2226,264,3,6,2026-03-16 11:55:00,WEB,2,171.07,0.32,232.66,10.6449,0.0,0.1,0.02,21.29,0.24,0.0915,TRUE,NONE
25334,218,2372,1992,291,20,4,2025-08-06 08:16:17,WEB,2,59.14,0.17,98.17,4.8553,0.1781,0.05,0.17,10.067,0.44,0.1025,TRUE,RETURNED
25335,498,3517,1836,348,31,1,2026-05-13 01:04:19,WEB,1,118.79,0.3,83.15,3.4956,10.584,0.14,0.42,14.08,0.56,0.1693,FALSE,NONE
25336,147,2890,1548,192,30,6,2025-05-27 14:04:40,RETAIL,4,73.95,0.01,292.84,9.8151,0.0,0.23,0.17,39.26,1.6,0.1341,TRUE,NONE
25337,317,3293,1257,114,17,4,2025-11-13 04:51:37,APP,2,58.83,0.26,87.07,12.023,0.1982,0.25,0.41,24.442,1.32,0.2807,TRUE,NONE
25338,264,1446,1704,216,33,6,2025-09-21 04:13:24,MARKETPLACE,2,214.27,0.03,415.68,9.3874,0.0,0.25,0.24,18.775,0.98,0.0452,FALSE,NONE
25339,395,1078,597,126,32,5,2026-01-30 09:12:20,RETAIL,3,90.03,0.31,186.36,9.5513,0.0022,0.12,0.29,28.66,1.23,0.1538,TRUE,NONE
25340,292,322,636,318,20,3,2025-10-19 11:15:32,MARKETPLACE,4,88.86,0.3,248.81,6.759,0.5412,0.02,0.1,29.201,0.48,0.1174,TRUE,NONE
25341,484,2230,1434,9,25,3,2026-04-29 18:07:24,WHOLESALE,3,225.48,0.03,656.15,3.5254,1.2804,0.09,0.59,14.417,2.04,0.022,TRUE,NONE
25342,237,2861,693,396,5,4,2025-08-25 06:37:49,RETAIL,3,86.63,0.16,218.31,19.5369,0.2453,0.19,0.17,59.347,1.08,0.2718,FALSE,EXCHANGED
25343,479,4196,333,186,13,3,2026-04-24 17:16:31,WHOLESALE,4,66.87,0.17,222.01,2.0521,2.0856,0.03,0.42,16.551,1.8,0.0746,TRUE,NONE
25344,56,1850,900,243,32,1,2025-02-25 01:43:23,RETAIL,1,80.63,0.19,65.31,5.5719,19.908,0.03,0.25,25.48,0.28,0.3901,FALSE,RETURNED
25345,471,2449,2265,180,13,2,2026-04-16 12:06:20,WEB,1,135.04,0.31,93.18,3.7474,0.1886,0.1,0.15,3.936,0.25,0.0422,TRUE,NONE
25346,449,4734,36,444,39,6,2026-03-25 04:06:08,WEB,2,206.94,0.33,277.3,13.2427,0.0,0.08,0.04,26.485,0.24,0.0955,TRUE,NONE
25347,373,3090,186,390,30,1,2026-01-08 12:58:48,MARKETPLACE,3,111.99,0.11,299.01,2.9757,5.292,0.17,0.19,24.803,1.08,0.083,TRUE,NONE
25348,421,3401,51,96,1,2,2026-02-25 23:44:12,WEB,1,43.39,0.16,36.45,7.0406,0.1022,0.05,0.29,7.143,0.34,0.196,TRUE,NONE
25349,540,3681,1968,300,24,3,2026-06-24 14:43:06,WEB,1,95.21,0.19,77.12,10.3934,0.924,0.16,0.55,11.317,0.71,0.1467,TRUE,RETURNED
25350,250,191,1905,165,36,6,2025-09-07 09:31:14,WEB,4,224.48,0.3,628.54,19.5898,0.0,0.1,0.54,78.359,2.56,0.1247,FALSE,NONE
25351,539,4294,786,405,34,3,2026-06-23 20:58:14,APP,2,84.24,0.03,163.43,8.7147,2.112,0.22,0.17,21.653,0.78,0.1325,TRUE,NONE
25352,89,4099,1461,342,15,1,2025-03-30 17:04:56,RETAIL,2,222.95,0.18,365.64,5.3701,10.332,0.09,0.51,31.404,1.2,0.0859,FALSE,NONE
25353,171,4149,2322,444,10,6,2025-06-20 18:21:46,APP,1,86.39,0.07,80.34,15.4453,0.0,0.15,0.36,15.445,0.51,0.1922,TRUE,NONE
25354,552,3497,2094,57,28,5,2026-07-06 06:31:25,APP,2,133.58,0.25,200.37,11.0116,0.0012,0.01,0.09,22.026,0.2,0.1099,FALSE,NONE
25355,500,3615,579,276,20,3,2026-05-15 15:30:36,RETAIL,4,110.54,0.15,375.84,7.5069,1.7688,0.18,0.47,37.103,2.6,0.0987,FALSE,NONE
25356,241,4902,861,273,37,1,2025-08-29 11:01:51,WEB,3,170.37,0.06,480.44,3.2786,7.434,0.09,0.08,32.138,0.51,0.0669,FALSE,NONE
25357,229,425,2385,408,22,6,2025-08-17 04:01:38,RETAIL,1,124.46,0.04,119.48,15.5189,0.0,0.23,0.16,15.519,0.39,0.1299,FALSE,RETURNED
25358,245,4265,1326,345,37,3,2025-09-02 19:38:30,APP,3,46.51,0.3,97.67,6.5435,1.2936,0.1,0.57,23.511,2.01,0.2407,TRUE,NONE
25359,564,2070,288,258,11,3,2026-07-18 16:58:55,WHOLESALE,3,47.39,0.28,102.36,3.2498,0.5412,0.11,0.49,11.373,1.8,0.1111,TRUE,NONE
25360,250,3010,1584,177,30,5,2025-09-07 03:01:44,WHOLESALE,3,48.13,0.13,125.62,1.2362,0.0027,0.21,0.46,3.717,2.01,0.0296,TRUE,NONE
25361,193,2572,1035,216,27,6,2025-07-12 08:09:07,WEB,3,240.57,0.19,584.59,11.4434,0.0,0.19,0.59,34.33,2.34,0.0587,TRUE,RETURNED
25362,541,3803,30,360,21,3,2026-06-25 19:13:19,WEB,1,177.18,0.23,136.43,12.7605,1.6368,0.15,0.57,14.397,0.72,0.1055,TRUE,EXCHANGED
25363,126,4266,318,378,20,6,2025-05-06 12:38:36,RETAIL,3,48.18,0.01,143.09,4.2733,0.0,0.17,0.49,12.82,1.98,0.0896,TRUE,NONE
25364,464,1522,159,414,38,6,2026-04-09 07:03:31,RETAIL,3,83.49,0.09,227.93,28.6168,0.0,0.03,0.19,85.85,0.66,0.3767,FALSE,NONE
25365,303,1139,1899,99,22,4,2025-10-30 19:47:37,APP,4,179.49,0.08,660.52,7.3729,0.2688,0.17,0.56,30.567,2.92,0.0463,FALSE,NONE
25366,387,3931,2118,363,32,1,2026-01-22 19:24:21,MARKETPLACE,2,158.55,0.27,231.48,21.3641,18.774,0.19,0.49,80.276,1.36,0.3468,TRUE,NONE
25367,387,865,627,138,15,4,2026-01-22 06:47:29,APP,3,84.87,0.04,244.43,17.3774,0.3763,0.11,0.34,53.261,1.35,0.2179,TRUE,NONE
25368,148,2514,2061,342,37,1,2025-05-28 11:48:00,WHOLESALE,2,45.37,0.13,78.94,17.0101,7.182,0.13,0.03,48.384,0.32,0.6129,FALSE,NONE
25369,382,1246,264,258,8,1,2026-01-17 20:07:30,RETAIL,4,139.29,0.34,367.73,3.416,6.426,0.25,0.09,39.368,1.36,0.1071,TRUE,NONE
25370,245,3049,2370,117,25,1,2025-09-02 20:37:35,APP,1,93.45,0.02,91.58,11.8606,9.198,0.16,0.1,21.059,0.26,0.23,TRUE,NONE
25371,452,4991,132,267,4,4,2026-03-28 16:43:08,RETAIL,3,69.42,0.19,168.69,2.3556,0.5006,0.09,0.54,8.569,1.89,0.0508,TRUE,RETURNED
25372,243,2101,2109,444,11,1,2025-08-31 00:53:22,WEB,4,40.4,0.34,106.66,9.9199,14.238,0.08,0.17,96.632,1.0,0.906,FALSE,NONE
25373,122,937,1374,231,19,5,2025-05-02 07:07:17,APP,2,111.05,0.27,162.13,5.4161,0.0014,0.03,0.41,10.835,0.88,0.0668,TRUE,NONE
25374,421,3653,1638,354,36,5,2026-02-25 16:36:33,WEB,1,86.12,0.25,64.59,29.8789,0.0019,0.18,0.33,29.881,0.51,0.4626,FALSE,RETURNED
25375,163,529,372,273,3,6,2025-06-12 07:51:47,WHOLESALE,3,147.72,0.09,403.28,2.3714,0.0,0.05,0.59,7.114,1.92,0.0176,TRUE,EXCHANGED
25376,69,3614,1416,426,39,5,2025-03-10 22:15:18,APP,1,122.49,0.14,105.34,27.4294,0.0012,0.02,0.52,27.431,0.54,0.2604,TRUE,RETURNED
25377,392,4186,2262,18,32,3,2026-01-27 01:31:53,MARKETPLACE,3,76.92,0.27,168.45,6.4598,1.452,0.17,0.51,23.735,2.04,0.1409,FALSE,NONE
25378,503,4391,1416,165,29,3,2026-05-18 18:57:17,WEB,2,241.55,0.2,386.48,21.0563,0.9372,0.02,0.25,43.987,0.54,0.1138,FALSE,NONE
25379,423,3645,1062,39,13,6,2026-02-27 05:54:50,WEB,3,193.39,0.31,400.32,7.3738,0.0,0.13,0.47,22.121,1.8,0.0553,TRUE,NONE
25380,409,4452,765,27,16,1,2026-02-13 01:09:30,WEB,2,113.28,0.34,149.53,12.4614,12.852,0.17,0.05,50.627,0.44,0.3386,FALSE,EXCHANGED
25381,511,4339,2121,105,37,6,2026-05-26 13:44:25,WEB,2,213.83,0.13,372.06,13.7933,0.0,0.03,0.25,27.587,0.56,0.0741,TRUE,NONE
25382,306,4059,1836,282,29,3,2025-11-02 22:44:27,MARKETPLACE,3,77.07,0.11,205.78,3.1933,1.1088,0.04,0.06,12.906,0.3,0.0627,FALSE,RETURNED
25383,85,662,1602,366,26,1,2025-03-26 11:55:00,RETAIL,4,213.87,0.04,821.26,25.6553,20.16,0.14,0.06,183.261,0.8,0.2231,FALSE,EXCHANGED
25384,309,2225,1647,171,17,4,2025-11-05 19:04:57,WEB,3,53.27,0.26,118.26,9.8179,0.5309,0.11,0.58,31.046,2.07,0.2625,TRUE,NONE
25385,326,78,1965,396,30,3,2025-11-22 06:41:36,WEB,2,62.62,0.2,100.19,30.1782,0.7524,0.14,0.53,61.861,1.34,0.6174,FALSE,NONE
25386,311,4915,1485,213,14,1,2025-11-07 17:33:11,RETAIL,2,176.45,0.13,307.02,8.3491,13.86,0.17,0.23,44.418,0.8,0.1447,FALSE,NONE
25387,179,2438,1050,375,9,5,2025-06-28 07:40:13,WEB,4,142.78,0.21,451.18,15.7924,0.0013,0.07,0.51,63.175,2.32,0.14,TRUE,NONE
25388,190,2957,612,102,14,6,2025-07-09 09:52:38,APP,1,241.46,0.17,200.41,2.9306,0.0,0.03,0.15,2.931,0.18,0.0146,FALSE,EXCHANGED
25389,233,3,2220,3,25,2,2025-08-21 13:28:59,WEB,1,84.43,0.05,80.21,5.7827,0.1368,0.11,0.19,5.92,0.3,0.0738,FALSE,NONE
25390,144,1328,1512,153,15,3,2025-05-24 12:23:36,APP,3,76.55,0.3,160.75,8.6862,1.1484,0.23,0.29,29.504,1.56,0.1835,TRUE,NONE
25391,398,3519,2322,255,1,4,2026-02-02 19:08:38,APP,1,108.23,0.25,81.17,17.4889,0.1814,0.21,0.22,17.67,0.43,0.2177,TRUE,NONE
25392,27,3906,1926,30,6,4,2025-01-27 22:37:30,APP,4,216.47,0.26,640.75,2.6101,0.4133,0.24,0.48,12.094,2.88,0.0189,TRUE,NONE
25393,469,142,1473,360,36,5,2026-04-14 12:51:14,WEB,2,194.72,0.24,295.97,7.6206,0.0011,0.11,0.36,15.243,0.94,0.0515,TRUE,RETURNED
25394,64,1126,753,222,37,6,2025-03-05 11:15:48,APP,1,167.0,0.06,156.98,15.9925,0.0,0.15,0.23,15.992,0.38,0.1019,FALSE,NONE
25395,76,4657,105,414,39,6,2025-03-17 15:43:27,WEB,2,198.8,0.19,322.06,7.7243,0.0,0.15,0.09,15.449,0.48,0.048,FALSE,EXCHANGED
25396,264,2951,1050,450,18,1,2025-09-21 10:33:41,WEB,1,55.36,0.02,54.25,6.8449,9.072,0.01,0.35,15.917,0.36,0.2934,FALSE,NONE
25397,202,4685,993,171,14,6,2025-07-21 15:07:00,WEB,2,188.84,0.29,268.15,12.4612,0.0,0.09,0.21,24.922,0.6,0.0929,FALSE,NONE
25398,88,961,504,147,24,1,2025-03-29 07:26:18,RETAIL,1,178.19,0.12,156.81,2.4166,13.23,0.17,0.33,15.647,0.5,0.0998,FALSE,NONE
25399,295,3095,1563,399,40,2,2025-10-22 11:20:48,RETAIL,1,149.38,0.13,129.96,8.4733,0.1454,0.19,0.24,8.619,0.43,0.0663,TRUE,RETURNED
25400,397,2666,1635,423,37,3,2026-02-01 15:10:12,MARKETPLACE,3,152.91,0.23,353.22,9.7912,1.98,0.18,0.15,35.314,0.99,0.1,FALSE,RETURNED
25401,134,1701,177,258,2,4,2025-05-14 18:41:44,WEB,4,148.82,0.3,416.7,15.9497,0.1915,0.02,0.21,64.565,0.92,0.1549,FALSE,NONE
25402,230,4620,2397,111,22,5,2025-08-18 09:16:55,MARKETPLACE,1,146.48,0.29,104.0,4.8464,0.0008,0.19,0.51,4.847,0.7,0.0466,FALSE,NONE
25403,471,1913,2166,366,19,3,2026-04-16 09:02:00,APP,1,152.8,0.32,103.9,38.2761,1.2408,0.24,0.45,39.517,0.69,0.3803,FALSE,RETURNED
25404,361,2758,1158,279,34,6,2025-12-27 16:44:27,RETAIL,1,111.42,0.28,80.22,10.1921,0.0,0.07,0.05,10.192,0.12,0.1271,FALSE,RETURNED
25405,355,1724,1551,138,1,5,2025-12-21 10:09:07,RETAIL,2,196.89,0.24,299.27,11.3472,0.0008,0.17,0.42,22.696,1.18,0.0758,TRUE,NONE
25406,5,843,1515,384,25,2,2025-01-05 10:05:58,WHOLESALE,4,60.5,0.19,196.02,7.7832,0.2232,0.18,0.54,32.026,2.88,0.1634,TRUE,NONE
25407,277,2061,1146,414,24,4,2025-10-04 16:46:37,MARKETPLACE,2,144.51,0.15,245.67,15.1525,0.5342,0.15,0.54,31.373,1.38,0.1277,FALSE,EXCHANGED
25408,527,2073,2136,192,27,2,2026-06-11 02:56:10,RETAIL,4,70.3,0.3,196.84,7.9382,0.1944,0.14,0.28,32.53,1.68,0.1653,TRUE,NONE
25409,202,1696,537,33,36,5,2025-07-21 06:59:04,WEB,1,242.14,0.17,200.98,6.7704,0.0012,0.08,0.24,6.772,0.32,0.0337,FALSE,RETURNED
25410,518,3425,756,99,27,4,2026-06-02 23:20:50,APP,4,135.45,0.07,503.87,5.5327,0.3293,0.2,0.04,23.448,0.96,0.0465,TRUE,NONE
25411,446,1204,462,438,18,6,2026-03-22 17:41:46,WEB,4,168.17,0.04,645.77,3.8131,0.0,0.1,0.28,15.252,1.52,0.0236,FALSE,NONE
25412,89,3304,771,432,27,5,2025-03-30 09:41:37,RETAIL,3,94.62,0.34,187.35,9.068,0.0027,0.22,0.31,27.212,1.59,0.1452,FALSE,RETURNED
25413,55,3470,2109,426,40,1,2025-02-24 21:07:25,WEB,4,134.37,0.1,483.73,13.0345,14.238,0.03,0.08,109.09,0.44,0.2255,TRUE,RETURNED
25414,524,2350,1755,171,5,1,2026-06-08 23:02:31,APP,1,51.81,0.12,45.59,5.9489,5.418,0.11,0.12,11.367,0.23,0.2493,TRUE,NONE
25415,525,1038,861,213,6,4,2026-06-09 15:24:53,MARKETPLACE,3,57.49,0.09,156.95,8.2823,0.1982,0.11,0.05,25.441,0.48,0.1621,TRUE,NONE
25416,203,2755,165,219,34,1,2025-07-22 10:57:27,WHOLESALE,4,228.32,0.18,748.89,10.9519,14.364,0.17,0.48,101.264,2.6,0.1352,FALSE,NONE
25417,25,1370,2262,321,10,5,2025-01-25 13:12:47,RETAIL,2,120.36,0.02,235.91,2.2623,0.0019,0.16,0.45,4.528,1.22,0.0192,FALSE,NONE
25418,333,3015,684,369,19,6,2025-11-29 22:06:59,RETAIL,2,229.34,0.31,316.49,1.2852,0.0,0.15,0.03,2.57,0.36,0.0081,TRUE,RETURNED
25419,289,1088,252,375,22,5,2025-10-16 08:31:11,RETAIL,2,107.96,0.21,170.58,7.3764,0.0012,0.13,0.36,14.755,0.98,0.0865,FALSE,NONE
25420,500,2912,798,399,9,6,2026-05-15 10:21:05,APP,2,223.71,0.17,371.36,14.8806,0.0,0.09,0.37,29.761,0.92,0.0801,TRUE,NONE
25421,210,1343,2091,255,22,2,2025-07-29 22:06:56,APP,2,96.11,0.01,190.3,4.2875,0.2102,0.1,0.45,8.995,1.1,0.0473,FALSE,NONE
25422,384,4646,2184,183,25,1,2026-01-19 17:44:16,WEB,2,118.39,0.18,194.16,12.0864,7.056,0.19,0.13,38.285,0.64,0.1972,TRUE,NONE
25423,309,4439,2190,423,11,2,2025-11-05 03:47:49,MARKETPLACE,3,246.53,0.08,680.42,4.5153,0.0706,0.19,0.58,13.758,2.31,0.0202,TRUE,NONE
25424,275,4261,2124,180,18,6,2025-10-02 11:13:52,APP,1,75.61,0.25,56.71,3.9337,0.0,0.24,0.06,3.934,0.3,0.0694,FALSE,NONE
25425,75,2935,1545,183,37,6,2025-03-16 06:45:55,WEB,3,73.21,0.12,193.27,6.3518,0.0,0.25,0.46,19.055,2.13,0.0986,TRUE,NONE
25426,141,3847,2379,204,13,4,2025-05-21 23:23:42,WEB,3,87.58,0.31,181.29,2.5746,0.3965,0.17,0.3,8.913,1.41,0.0492,FALSE,NONE
25427,330,2229,2076,147,5,4,2025-11-26 09:16:22,WHOLESALE,4,247.56,0.07,920.92,6.8134,0.3091,0.1,0.19,28.49,1.16,0.0309,FALSE,NONE
25428,375,2535,885,60,29,4,2026-01-10 18:03:05,APP,1,116.27,0.08,106.97,7.0491,0.2688,0.24,0.26,7.318,0.5,0.0684,FALSE,NONE
25429,532,4087,1620,303,29,1,2026-06-16 11:49:24,WEB,1,44.86,0.17,37.23,4.5006,15.876,0.09,0.31,20.377,0.4,0.5473,TRUE,NONE
25430,498,2031,336,99,36,1,2026-05-13 12:01:08,MARKETPLACE,4,98.59,0.09,358.87,7.3901,12.096,0.14,0.15,77.944,1.16,0.2172,TRUE,NONE
25431,504,1691,642,96,33,3,2026-05-19 17:41:54,APP,4,126.67,0.19,410.41,4.2237,1.4124,0.04,0.42,22.544,1.84,0.0549,TRUE,NONE
25432,559,4368,1410,255,40,3,2026-07-13 10:09:14,WEB,1,112.5,0.01,111.38,4.6995,1.4388,0.02,0.38,6.138,0.4,0.0551,TRUE,NONE
25433,213,2553,294,324,4,5,2025-08-01 10:34:40,WEB,3,192.5,0.18,473.55,2.3927,0.0023,0.19,0.47,7.185,1.98,0.0152,TRUE,EXCHANGED
25434,464,839,201,264,9,1,2026-04-09 19:52:16,RETAIL,4,84.17,0.07,313.11,19.2133,14.994,0.21,0.09,136.829,1.2,0.437,FALSE,RETURNED
25435,14,2726,591,288,7,1,2025-01-14 15:21:07,RETAIL,1,165.23,0.13,143.75,7.3448,9.324,0.1,0.39,16.669,0.49,0.116,TRUE,NONE
25436,356,4775,1719,3,7,2,2025-12-22 18:10:22,APP,2,103.35,0.26,152.96,11.1946,0.0691,0.17,0.14,22.527,0.62,0.1473,FALSE,NONE
25437,277,4485,1500,207,40,3,2025-10-04 21:00:06,APP,3,86.7,0.26,192.47,6.4083,1.8744,0.02,0.04,24.848,0.18,0.1291,TRUE,NONE
25438,176,136,2376,276,30,2,2025-06-25 06:19:51,RETAIL,3,72.85,0.32,148.61,3.3827,0.1037,0.24,0.39,10.459,1.89,0.0704,FALSE,NONE
25439,271,3245,135,417,28,5,2025-09-28 15:09:19,MARKETPLACE,4,192.83,0.14,663.34,6.2992,0.0027,0.03,0.37,25.208,1.6,0.038,FALSE,RETURNED
25440,79,4509,480,72,13,5,2025-03-20 17:31:51,APP,4,197.68,0.34,521.88,39.7592,0.0023,0.08,0.16,159.046,0.96,0.3048,TRUE,NONE
25441,156,4695,915,135,9,3,2025-06-05 13:57:00,RETAIL,4,197.16,0.02,772.87,3.7638,1.9272,0.06,0.51,22.764,2.28,0.0295,TRUE,NONE
25442,399,853,2316,297,26,5,2026-02-03 20:20:36,WEB,2,248.51,0.31,342.94,11.9345,0.0011,0.18,0.43,23.871,1.22,0.0696,TRUE,NONE
25443,193,3806,2193,228,6,2,2025-07-12 20:06:09,WEB,2,45.1,0.23,69.45,7.8178,0.0677,0.22,0.49,15.771,1.42,0.2271,TRUE,NONE
25444,203,4691,1479,450,21,6,2025-07-22 11:49:15,WEB,2,193.77,0.27,282.9,8.4454,0.0,0.19,0.18,16.891,0.74,0.0597,FALSE,NONE
25445,285,899,210,243,32,2,2025-10-12 01:05:21,RETAIL,3,52.46,0.27,114.89,18.3983,0.193,0.2,0.06,55.774,0.78,0.4855,FALSE,EXCHANGED
25446,321,1586,1587,351,4,2,2025-11-17 23:09:30,APP,3,234.16,0.11,625.21,3.7708,0.2146,0.01,0.59,11.956,1.8,0.0191,TRUE,NONE
25447,128,2170,363,339,13,4,2025-05-08 14:08:05,APP,4,150.8,0.22,470.5,7.502,0.4637,0.04,0.15,31.863,0.76,0.0677,TRUE,NONE
25448,440,2618,2259,39,35,1,2026-03-16 01:23:27,RETAIL,2,219.24,0.12,385.86,12.9863,18.9,0.17,0.55,63.773,1.44,0.1653,FALSE,RETURNED
25449,168,641,717,273,39,1,2025-06-17 21:37:40,WEB,3,107.49,0.12,283.77,4.414,14.742,0.25,0.21,57.468,1.38,0.2025,TRUE,NONE
25450,172,4100,1035,351,28,2,2025-06-21 16:17:01,APP,4,53.04,0.26,157.0,9.7114,0.1987,0.1,0.23,39.64,1.32,0.2525,TRUE,NONE
25451,235,455,1656,303,15,6,2025-08-23 13:16:53,RETAIL,1,116.15,0.34,76.66,6.3348,0.0,0.02,0.3,6.335,0.32,0.0826,FALSE,NONE
25452,518,1649,1779,30,6,1,2026-06-02 20:22:34,APP,1,232.6,0.16,195.38,3.6443,11.214,0.14,0.58,14.858,0.72,0.076,FALSE,NONE
25453,467,2771,297,369,31,4,2026-04-12 11:56:24,WEB,3,60.19,0.15,153.48,5.9897,0.4334,0.15,0.05,19.269,0.6,0.1255,FALSE,NONE
25454,253,3305,39,129,19,2,2025-09-10 14:16:46,MARKETPLACE,4,97.56,0.04,374.63,2.358,0.1915,0.03,0.42,10.198,1.8,0.0272,FALSE,NONE
25455,328,4576,1989,165,14,2,2025-11-24 17:51:39,MARKETPLACE,2,147.82,0.24,224.69,14.6924,0.0893,0.16,0.03,29.563,0.38,0.1316,FALSE,NONE
25456,257,3494,1731,444,9,3,2025-09-14 21:01:20,APP,2,148.91,0.2,238.26,10.2404,1.056,0.1,0.57,22.593,1.34,0.0948,TRUE,NONE
25457,85,2253,1131,237,12,5,2025-03-26 08:20:39,WEB,4,158.36,0.08,582.76,6.857,0.0014,0.19,0.43,27.434,2.48,0.0471,FALSE,NONE
25458,260,2637,2076,141,29,6,2025-09-17 22:26:08,WEB,2,197.62,0.24,300.38,12.0663,0.0,0.2,0.27,24.133,0.94,0.0803,FALSE,NONE
25459,538,935,96,45,37,3,2026-06-22 18:57:25,WEB,4,101.76,0.3,284.93,20.566,1.2672,0.24,0.22,87.333,1.84,0.3065,FALSE,NONE
25460,414,4368,1809,219,30,3,2026-02-18 03:10:37,MARKETPLACE,4,106.05,0.02,415.72,21.9522,1.4388,0.24,0.3,93.564,2.16,0.2251,TRUE,NONE
25461,120,4865,2001,435,32,2,2025-04-30 05:57:19,WEB,1,124.62,0.2,99.7,9.7082,0.1742,0.15,0.19,9.882,0.34,0.0991,FALSE,NONE
25462,121,3378,570,336,4,1,2025-05-01 06:50:51,APP,2,106.01,0.27,154.77,4.5655,14.868,0.23,0.59,38.867,1.64,0.2511,TRUE,NONE
